,File,V_Neg,V_Neut,V_Pos,A_Neut,A_Pos,Laning,Shopping,Returning,Roaming,Fighting,Pushing,Defending,Dead,Misc
4531,23_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4532,213_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4533,187_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4534,151_02_01.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4535,26_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4536,38_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4537,133_07_02.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4538,104_06_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4539,112_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4540,55_07_02.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4541,216_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4542,13_09_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4543,214_09_01.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4544,68_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4545,6_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4546,15_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4547,239_010_03.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4548,204_05_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4549,210_05_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4550,219_01_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4551,186_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4552,3_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4553,149_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4554,67_05_02.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4555,160_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4556,182_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4557,59_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4558,37_03_03.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4559,3_07_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4560,107_01_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4561,42_09_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4562,132_01_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4563,210_07_02.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4564,207_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4565,86_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4566,188_05_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4567,31_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4568,155_09_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4569,230_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4570,65_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4571,30_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4572,167_02_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4573,100_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4574,137_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4575,199_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4576,152_01_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4577,103_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4578,112_07_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4579,213_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4580,124_06_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4581,231_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4582,29_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4583,152_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4584,125_09_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4585,123_07_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4586,239_09_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4587,46_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4588,189_06_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4589,113_07_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4590,221_02_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4591,9_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4592,118_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4593,217_09_01.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0
4594,174_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4595,22_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4596,118_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4597,31_08_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4598,157_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4599,48_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4600,161_01_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4601,194_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4602,161_01_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4603,119_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4604,125_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4605,149_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4606,52_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4607,129_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4608,112_06_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4609,33_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4610,46_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4611,58_07_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4612,233_04_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4613,142_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4614,77_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4615,113_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4616,153_05_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4617,31_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4618,78_07_03.mp4,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4619,92_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4620,126_07_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4621,185_04_03.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4622,156_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4623,98_09_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4624,230_02_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4625,99_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4626,159_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4627,235_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4628,89_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4629,45_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4630,45_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4631,199_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4632,15_01_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4633,15_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4634,59_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4635,169_02_01.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4636,28_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4637,36_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4638,228_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4639,221_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4640,165_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4641,131_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4642,189_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4643,179_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4644,218_05_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4645,227_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4646,177_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4647,202_09_01.mp4,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4648,71_07_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4649,232_05_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4650,228_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4651,79_03_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4652,212_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4653,227_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4654,76_04_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4655,177_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4656,74_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4657,232_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4658,185_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4659,232_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4660,205_03_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4661,210_09_02.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4662,77_09_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4663,15_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4664,5_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4665,184_010_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4666,135_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4667,26_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4668,185_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4669,238_05_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4670,157_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4671,84_03_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4672,162_08_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4673,116_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4674,172_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4675,28_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4676,212_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4677,225_09_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4678,218_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4679,87_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4680,204_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4681,192_09_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4682,52_01_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4683,199_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4684,16_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4685,168_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4686,22_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4687,66_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4688,126_02_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4689,217_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4690,22_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4691,112_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4692,63_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4693,71_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4694,38_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4695,109_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4696,30_08_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4697,80_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4698,216_05_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4699,222_03_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4700,1_04_02.mp4,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4701,194_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4702,73_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4703,149_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4704,132_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4705,36_01_03.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4706,121_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4707,186_09_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4708,111_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4709,175_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4710,8_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4711,173_01_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4712,4_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4713,159_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4714,114_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4715,37_09_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4716,170_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4717,232_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4718,53_03_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4719,212_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4720,1_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4721,43_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4722,93_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4723,120_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4724,111_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4725,14_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4726,39_01_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4727,70_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4728,51_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4729,199_02_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4730,80_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4731,145_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4732,202_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4733,108_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4734,106_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4735,8_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4736,148_04_02.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4737,1_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4738,206_09_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4739,173_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4740,72_01_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4741,111_05_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4742,233_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4743,46_05_01.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4744,160_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4745,20_03_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4746,98_07_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4747,36_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4748,118_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4749,147_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4750,126_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4751,194_05_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4752,151_010_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4753,58_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4754,74_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4755,75_02_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4756,140_010_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4757,203_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4758,23_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4759,232_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4760,74_09_02.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4761,185_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4762,61_04_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4763,16_09_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4764,170_010_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4765,26_05_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4766,135_07_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4767,143_05_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4768,142_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4769,202_010_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4770,154_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4771,238_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4772,131_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4773,122_09_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4774,120_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4775,180_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4776,137_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4777,208_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4778,198_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4779,112_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4780,17_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4781,2_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4782,66_03_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4783,180_05_02.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4784,63_09_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4785,131_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4786,97_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4787,211_09_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4788,89_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4789,159_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4790,189_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4791,183_09_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4792,167_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4793,119_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4794,110_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4795,71_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4796,59_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4797,96_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4798,40_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4799,48_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4800,56_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4801,6_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4802,152_010_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4803,129_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4804,106_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4805,190_05_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4806,135_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4807,89_05_03.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4808,171_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4809,121_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4810,113_05_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4811,11_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4812,37_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4813,113_04_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4814,194_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4815,207_01_02.mp4,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4816,101_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4817,209_09_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4818,58_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4819,217_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4820,68_09_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4821,108_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4822,100_04_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4823,35_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4824,172_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4825,89_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4826,222_04_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4827,73_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4828,143_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4829,178_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4830,157_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4831,112_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4832,203_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4833,186_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4834,190_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4835,66_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4836,72_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4837,223_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4838,212_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4839,171_03_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4840,40_09_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4841,184_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4842,44_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4843,234_09_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4844,226_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4845,226_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4846,209_09_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4847,81_05_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4848,41_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4849,85_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4850,140_05_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4851,75_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4852,36_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4853,49_01_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4854,46_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4855,2_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4856,111_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4857,67_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4858,161_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4859,80_01_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4860,231_05_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4861,19_05_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4862,137_08_02.mp4,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4863,84_05_03.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4864,144_010_03.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4865,155_01_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4866,47_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4867,152_09_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4868,50_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4869,53_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
